name,passed,detail
AGGREGATE-EXACT-COMPLETE:cvk1-k20-s56,True,
AGGREGATE-PRIMARY-MATCH:cvk1-k20-s57,True,
AGGREGATE-EXACT-COMPLETE:cvk1-k20-s57,True,
AGGREGATE-PRIMARY-MATCH:cvk1-k21-s55,True,
AGGREGATE-EXACT-COMPLETE:cvk1-k21-s55,True,
AGGREGATE-PRIMARY-MATCH:cvk1-k21-s56,True,
AGGREGATE-EXACT-COMPLETE:cvk1-k21-s56,True,
AGGREGATE-PRIMARY-MATCH:cvk1-k21-s57,True,
AGGREGATE-EXACT-COMPLETE:cvk1-k21-s57,True,
AGGREGATE-PRIMARY-MATCH:cvk1-k22-s55,True,
AGGREGATE-EXACT-COMPLETE:cvk1-k22-s55,True,
AGGREGATE-PRIMARY-MATCH:cvk1-k22-s56,True,
AGGREGATE-EXACT-COMPLETE:cvk1-k22-s56,True,
AGGREGATE-PRIMARY-MATCH:cvk1-k22-s57,True,
AGGREGATE-EXACT-COMPLETE:cvk1-k22-s57,True,
AGGREGATE-PRIMARY-MATCH:cvk1-k23-s55,True,
AGGREGATE-EXACT-COMPLETE:cvk1-k23-s55,True,
AGGREGATE-PRIMARY-MATCH:cvk1-k23-s56,True,
AGGREGATE-EXACT-COMPLETE:cvk1-k23-s56,True,
AGGREGATE-PRIMARY-MATCH:cvk1-k23-s57,True,
AGGREGATE-EXACT-COMPLETE:cvk1-k23-s57,True,
AGGREGATE-PRIMARY-MATCH:cvk1-kL-s55,True,
AGGREGATE-EXACT-COMPLETE:cvk1-kL-s55,True,
AGGREGATE-PRIMARY-MATCH:cvk1-kL-s56,True,
AGGREGATE-EXACT-COMPLETE:cvk1-kL-s56,True,
AGGREGATE-PRIMARY-MATCH:cvk1-kL-s57,True,
AGGREGATE-EXACT-COMPLETE:cvk1-kL-s57,True,
AGGREGATE-PRIMARY-MATCH:cvk1-k01-s55,True,
AGGREGATE-EXACT-COMPLETE:cvk1-k01-s55,True,
AGGREGATE-PRIMARY-MATCH:cvk1-k01-s56,True,
AGGREGATE-EXACT-COMPLETE:cvk1-k01-s56,True,
AGGREGATE-PRIMARY-MATCH:cvk1-k01-s57,True,
AGGREGATE-EXACT-COMPLETE:cvk1-k01-s57,True,
REGISTRATION-PREDATES-SUBMISSION,True,
