analysis_set,arm,family,tag,n_records,exception_arm,analysis_entry_id,source_ids,n_null_draws,point_index_1based,label,u,E_pp,clamped,n_blocks,bsz_min,bsz_max,permutation_null_mc_se_pp,analysis_peak_lower_edge_censored,scope,units
trajectory,probes_bo6/probe_w_adw_s0,r18,r18  EXC adamw,2000,true,K19,S0622,3,7,1/16,0.0625,50.6292262760513,false,76640,2,288,0.00362981680510049,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_bo6/probe_w_adw_s0,r18,r18  EXC adamw,2000,true,K19,S0622,3,8,1/8,0.125,49.9048522530752,false,38464,3,576,0.00117285044771685,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_bo6/probe_w_adw_s0,r18,r18  EXC adamw,2000,true,K19,S0622,3,9,1/4,0.25,49.506076461624,false,19191,7,1152,0.000460164183445121,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_bo6/probe_w_adw_s0,r18,r18  EXC adamw,2000,true,K19,S0622,3,10,1/2,0.5,49.3796561267115,false,9596,14,2304,0.000305424339249621,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_bo6/probe_w_adw_s0,r18,r18  EXC adamw,2000,true,K19,S0622,3,11,1,1,49.3751195332048,false,4800,27,4608,0.000178872819408985,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_bo6/probe_w_adw_s0,r18,r18  EXC adamw,2000,true,K19,S0622,3,12,2,2,23.9012346049037,false,2400,54,9216,0.000290976770436036,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_bo6/probe_w_adw_s0,r18,r18  EXC adamw,2000,true,K19,S0622,3,13,4,4,11.5354173528617,false,1200,108,18432,7.11974313719735e-05,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_bo6/probe_w_adw_s0,r18,r18  EXC adamw,2000,true,K19,S0622,3,14,8,8,5.64549136458503,false,600,216,36864,0.000146406738568412,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_bo6/probe_w_adw_s0,r18,r18  EXC adamw,2000,true,K19,S0622,3,15,16,16,2.43433364551018,false,300,432,73728,1.60067833801083e-05,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_bo6/probe_w_adw_s0,r18,r18  EXC adamw,2000,true,K19,S0622,3,16,32,32,0.990899335140079,false,150,864,147456,2.00439462975291e-05,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_bo6/probe_w_adw_s0,r18,r18  EXC adamw,2000,true,K19,S0622,3,17,64,64,0.493335482596258,false,75,1728,294912,5.22223294548692e-05,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,1,1/1024,0.0009765625,0.177200847244302,false,4376256,1,4,0.0176278979611032,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,2,1/512,0.001953125,0.198365475606058,false,2287296,1,9,0.00900754583652143,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,3,1/256,0.00390625,0.124178066156752,false,1189568,1,18,0.00575811672863748,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,4,1/128,0.0078125,0.102530135637268,false,605888,1,36,0.00601792407038664,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,5,1/64,0.015625,0.0744168060832405,false,304832,1,72,0.0117557468613966,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,6,1/32,0.03125,0.0604051357749215,false,153280,1,144,0.00533679155284178,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,7,1/16,0.0625,0.0511263582047792,false,76640,2,288,0.0018226877634481,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,8,1/8,0.125,0.0476490689958272,false,38464,3,576,0.00144964334759564,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,9,1/4,0.25,0.0436430419323779,false,19191,7,1152,0.00220233219229452,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,10,1/2,0.5,0.0421924076108767,false,9596,14,2304,0.000893993668797741,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,11,1,1,0.0423824814388633,false,4800,27,4608,0.000384529925005417,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,12,2,2,0.0203768089358952,false,2400,54,9216,0.000893116883932101,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,13,4,4,0.0135296806634104,false,1200,108,18432,0.000437801427409246,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,14,8,8,0.00559604827803096,false,600,216,36864,0.00010833521577482,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,15,16,16,0.00278394593059029,false,300,432,73728,4.53905837746783e-05,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,16,32,32,0.000614778016250586,false,150,864,147456,5.9477000417378e-05,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,17,64,64,-8.74148581182658e-05,false,75,1728,294912,5.01373424345402e-05,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,1,1/1024,0.0009765625,0.187547770984725,false,4376256,1,4,0.0190588138431852,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,2,1/512,0.001953125,0.249453097179575,false,2287296,1,9,0.0226373498572172,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,3,1/256,0.00390625,0.183583783999713,false,1189568,1,18,0.0153023422771107,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,4,1/128,0.0078125,0.113262023960704,false,605888,1,36,0.00388941032443894,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,5,1/64,0.015625,0.0815260386597849,false,304832,1,72,0.00258583329051453,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,6,1/32,0.03125,0.0528811348022691,false,153280,1,144,0.00176731695067964,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,7,1/16,0.0625,0.0424412260233632,false,76640,2,288,0.00103890216956219,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,8,1/8,0.125,0.0444994781257818,false,38464,3,576,0.00202739486505816,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,9,1/4,0.25,0.0438425014124182,false,19191,7,1152,0.0015991643529087,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,10,1/2,0.5,0.0452400016592054,false,9596,14,2304,0.00123344261813805,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,11,1,1,0.0446882022463911,false,4800,27,4608,0.000925133226059267,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,12,2,2,0.0225338177744294,false,2400,54,9216,0.000391034610975655,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,13,4,4,0.0103415386834078,false,1200,108,18432,0.000100918211713538,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,14,8,8,0.00270192734375225,false,600,216,36864,0.000162573382344703,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,15,16,16,0.0016220810325881,false,300,432,73728,0.000128742729345003,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,16,32,32,0.000884094366634102,false,150,864,147456,8.13930852501979e-05,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
